"year","artists","name"
2008,"['Shaggy', 'Rik Rok']","It Wasn't Me"
2008,"['Lil Wayne', 'Bobby V.', 'Kidd Kidd']","Mrs. Officer"
2008,"['T.I.', 'Justin Timberlake']","Dead And Gone"
2008,"['Jamie Foxx', 'T-Pain']","Blame It"
2008,"['Usher', 'Jeezy']","Love in This Club (feat. Young Jeezy)"
2008,"['Kanye West', 'Jeezy']","Amazing"
2008,"['Kevin Rudolf', 'Lil Wayne']","Let It Rock"
2008,"['Michael Franti & Spearhead', 'Cherine Tanya Anderson']","Say Hey (I Love You)"
2008,"['Akon', ""Colby O'Donis"", 'Kardinal Offishall']","Beautiful"
2008,"['Savage', 'Soulja Boy']","Swing"
2008,"['Plies', 'Ne-Yo']","Bust It Baby, Pt. 2 (feat. Ne-Yo)"
2008,"['Kardinal Offishall', 'Akon']","Dangerous"
2008,"['High School Musical Cast', 'Vanessa Hudgens', 'Zac Efron']","Can I Have This Dance - Original Version"
2008,"['Tony Dize', 'Yandel']","Permitame"
2008,"['Big Pun', 'Joe']","Still Not a Player (feat. Joe)"
2008,"['Dominic Cooper', 'Amanda Seyfried']","Lay All Your Love On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack"
2008,"['Kanye West', 'Mr Hudson']","Paranoid"
2008,"['Rihanna', 'Ne-Yo']","Hate That I Love You"
2008,"['Angel Y Khriz', 'Gocho ""El Lápiz De Platino""', 'John Eric']","Na De Na"
2008,"['Amanda Seyfried', 'Ashley Lilley', 'Rachel McDowall']","Honey, Honey - From 'Mamma Mia!' Original Motion Picture Soundtrack"
2008,"['The Game', 'Lil Wayne']","My Life"
2009,"['Kid Cudi', 'MGMT', 'Ratatat']","Pursuit Of Happiness (Nightmare)"
2009,"['Jay Sean', 'Lil Wayne']","Down"
2009,"['Bon Iver', 'St. Vincent']","Rosyln"
2009,"['JAY-Z', 'Alicia Keys']","Empire State Of Mind"
2009,"['Young Money', 'Lloyd']","BedRock"
2009,"['JAY-Z', 'Rihanna', 'Kanye West']","Run This Town"
2009,"['David Guetta', 'Kid Cudi']","Memories (feat. Kid Cudi)"
2009,"['Young Money', 'Gucci Mane']","Steady Mobbin"
2009,"['Mike Posner', 'Big Sean']","Cooler Than Me"
2009,"['Lady Gaga', 'Beyoncé']","Telephone"
2009,"['Drake', 'Kanye West', 'Lil Wayne', 'Eminem']","Forever"
2009,"['Keri Hilson', 'Kanye West', 'Ne-Yo']","Knock You Down"
2009,"['David Guetta', 'Akon']","Sexy Bitch (feat. Akon)"
2009,"['Trey Songz', 'Fabolous']","Say Aah (feat. Fabolous)"
2009,"['Drake', 'Kanye West', 'Lil Wayne', 'Eminem']","Forever"
2009,"['Kid Cudi', 'MGMT', 'Ratatat']","Pursuit Of Happiness (Nightmare)"
2009,"['Cobra Starship', 'Leighton Meester']","Good Girls Go Bad (feat. Leighton Meester)"
2009,"['Lil Wayne', 'Eminem']","Drop The World"
2009,"['LMFAO', 'Lil Jon']","Shots"
2009,"['Jay Sean', 'Sean Paul', 'Lil Jon']","Do You Remember"
2009,"['Drake', 'Lil Wayne', 'Jeezy']","I'm Goin In"
2009,"['JAY-Z', 'Mr Hudson']","Young Forever"
2009,"['Eminem', 'Dr. Dre', '50 Cent']","Crack A Bottle"
2009,"['Yeah Yeah Yeahs', 'A-Trak']","Heads Will Roll - A-Trak Remix"
2009,"['Jenifer Lewis', 'The Pinnacle Gospel Choir']","Dig a Little Deeper"
2009,"['Carlos Baute', 'Marta Sánchez']","Colgando en tus manos (con Marta Sánchez)"
2009,"['Maino', 'T-Pain']","All the Above (feat. T-Pain)"
2009,"['Michael-Leon Wooley', 'Bruno Campos', 'Anika Noni Rose', 'Terence Blanchard']","When We're Human"
2009,"['Drake', 'Bun B', 'Lil Wayne']","Uptown (feat. Bun B & Lil Wayne)"
2009,"['deadmau5', 'Rob Swire']","Ghosts 'n' Stuff"
2009,"['Miley Cyrus', 'Billy Ray Cyrus']","Butterfly Fly Away"
2009,"['Timbaland', 'Justin Timberlake']","Carry Out (Featuring Justin Timberlake)"
2009,"['Boys Like Girls', 'Taylor Swift']","Two Is Better Than One (feat. Taylor Swift)"
2009,"['Drake', 'Trey Songz', 'Lil Wayne']","Successful (feat. Trey Songz & Lil Wayne)"
2010,"['Waka Flocka Flame', 'Roscoe Dash', 'Wale']","No Hands (feat. Roscoe Dash & Wale)"
2010,"['Eminem', 'Rihanna']","Love The Way You Lie"
2010,"['Zac Brown Band', 'Jimmy Buffett']","Knee Deep (feat. Jimmy Buffett)"
2010,"['Trey Songz', 'Nicki Minaj']","Bottoms Up (feat. Nicki Minaj)"
2010,"['John Lennon', 'Yoko Ono']","Happy Xmas (War Is Over) - Remastered 2010"
2010,"['B.o.B', 'Hayley Williams']","Airplanes (feat. Hayley Williams)"
2010,"['Usher', 'Pitbull']","DJ Got Us Fallin' In Love (feat. Pitbull)"
2010,"['Justin Bieber', 'Ludacris']","Baby"
2010,"['Far East Movement', 'The Cataracs', 'DEV']","Like A G6"
2010,"['Don Omar', 'Lucenzo']","Danza Kuduro"
2010,"['Kanye West', 'Pusha T']","Runaway"
2010,"['Far East Movement', 'Ryan Tedder', 'Ruff Loaderz']","Rocketeer"
2010,"['B.o.B', 'Bruno Mars']","Nothin' on You (feat. Bruno Mars)"
2010,"['Mike Posner', 'Gigamesh']","Cooler Than Me - Single Mix"
2010,"['Lil Wayne', 'Drake']","Right Above It"
2010,"['Maroon 5', 'Christina Aguilera']","Moves Like Jagger - Studio Recording From The Voice Performance"
2010,"['Rick Ross', 'Drake', 'Chrisette Michele']","Aston Martin Music"
2010,"['Kanye West', 'Rick Ross']","Devil In A New Dress"
2010,"['Kid Cudi', 'Kanye West']","Erase Me - Main"
2010,"['Kanye West', 'JAY-Z', 'Rick Ross', 'Nicki Minaj', 'Bon Iver']","Monster"
2010,"['Usher', 'will.i.am']","OMG (feat. will.i.am)"
2010,"['Jeremih', '50 Cent']","Down On Me"
2010,"['My Darkest Days', 'Zakk Wylde']","Porn Star Dancing"
2010,"['Shakira', 'Freshlyground']","Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)"
2010,"['DJ Khaled', 'Ludacris', 'T-Pain', 'Snoop Dogg', 'Rick Ross']","All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)"
2010,"['Ludacris', 'Nicki Minaj']","My Chick Bad"
2010,"['Taio Cruz', 'Ludacris']","Break Your Heart"
2010,"['Mandy Moore', 'Zachary Levi']","I See the Light - From ""Tangled"" / Soundtrack Version"
2010,"['Travie McCoy', 'Bruno Mars']","Billionaire (feat. Bruno Mars)"
2010,"['B.o.B', 'Rivers Cuomo']","Magic (feat. Rivers Cuomo)"
2010,"['Kanye West', 'Kid Cudi', 'Raekwon']","Gorgeous"
2010,"['Eminem', 'Lil Wayne']","No Love"
2010,"['Flo Rida', 'David Guetta']","Club Can't Handle Me (feat. David Guetta)"
2010,"['Alan Jackson', 'Jimmy Buffett']","It's Five O'Clock Somewhere"
2010,"['T.I.', 'Eminem']","That's All She Wrote"
2010,"['Travie McCoy', 'Bruno Mars']","Billionaire (feat. Bruno Mars)"
2010,"['Katy Perry', 'Snoop Dogg']","California Gurls"
2010,"['Mandy Moore', 'Brad Garrett', 'Ensemble - Tangled', 'Zachary Levi', 'Jeffrey Tambor']","I've Got a Dream - From ""Tangled""/Soundtrack Version"
2010,"['Drake', 'Nicki Minaj']","Up All Night"
2010,"['Enrique Iglesias', 'Pitbull']","I Like It"
2010,"['Brad Paisley', 'Alison Krauss']","Whiskey Lullaby (feat. Alison Krauss)"
2010,"['Waka Flocka Flame', 'Kebo Gotti']","Grove St. Party (feat. Kebo Gotti)"
2010,"['Rihanna', 'Drake']","What's My Name?"
2010,"['Diddy - Dirty Money', 'Skylar Grey']","Coming Home"
2010,"['Miguel', 'J. Cole']","All I Want Is You"
2010,"['Jason Aldean', 'Kelly Clarkson']","Don't You Wanna Stay (with Kelly Clarkson)"
2010,"['Zac Brown Band', 'Alan Jackson']","As She's Walking Away (feat. Alan Jackson)"
2010,"['Nelly Furtado', 'Timbaland']","Promiscuous"
2010,"['Kenny Chesney', 'Grace Potter']","You and Tequila"
2010,"['3OH!3', 'Kesha']","My First Kiss (feat. Ke$ha)"
2010,"['Enrique Iglesias', 'Juan Luis Guerra 4.40']","Cuando Me Enamoro"
2011,"['Gotye', 'Kimbra']","Somebody That I Used To Know"
2011,"['Gym Class Heroes', 'Adam Levine']","Stereo Hearts (feat. Adam Levine)"
2011,"['JAY-Z', 'Kanye West']","Ni**as In Paris"
2011,"['Drake', 'Lil Wayne']","The Motto"
2011,"['Lil Wayne', 'Cory Gunz']","6 Foot 7 Foot"
2011,"['Snoop Dogg', 'Wiz Khalifa', 'Bruno Mars']","Young, Wild & Free (feat. Bruno Mars)"
2011,"['Wale', 'Miguel']","Lotus Flower Bomb (feat. Miguel)"
2011,"['Pitbull', 'Ne-Yo', 'Afrojack', 'Nayer']","Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)"
2011,"['Chris Brown', 'Lil Wayne', 'Busta Rhymes']","Look At Me Now (feat. Lil' Wayne & Busta Rhymes)"
2011,"['Drake', 'Rihanna']","Take Care"
2011,"['Tyler, The Creator', 'Frank Ocean']","She"
2011,"['Drake', 'Lil Wayne']","HYFR (Hell Ya Fucking Right)"
2011,"['Rihanna', 'Calvin Harris']","We Found Love"
2011,"['David Guetta', 'Sia']","Titanium (feat. Sia)"
2011,"['LMFAO', 'Lauren Bennett', 'GoonRock']","Party Rock Anthem"
2011,"['Drake', 'The Weeknd']","Crew Love"
2011,"['Cobra Starship', 'Sabi']","You Make Me Feel... (feat. Sabi)"
2011,"['DJ Khaled', 'Drake', 'Rick Ross', 'Lil Wayne']","I'm On One"
2011,"['Drake', 'Nicki Minaj']","Make Me Proud"
2011,"['JAY-Z', 'Kanye West', 'Frank Ocean', 'The-Dream']","No Church In The Wild"
2011,"['J. Cole', 'Trey Songz']","Can't Get Enough"
2011,"['Snoop Dogg', 'Wiz Khalifa', 'Bruno Mars']","Young, Wild & Free (feat. Bruno Mars)"
2011,"['Lil Wayne', 'Drake']","She Will"
2011,"['Victorious Cast', 'Victoria Justice']","Beggin' On Your Knees (feat. Victoria Justice)"
2011,"['Chris Brown', 'Tyga', 'Kevin McCall']","Deuces (feat. Tyga & Kevin McCall)"
2011,"['Dr. Dre', 'Eminem', 'Skylar Grey']","I Need A Doctor"
2011,"['Jennifer Lopez', 'Pitbull']","On The Floor - Radio Edit"
2011,"['Justin Bieber', 'Usher']","The Christmas Song (Chestnuts Roasting On An Open Fire)"
2011,"['T-Pain', 'Chris Brown']","Best Love Song (feat. Chris Brown)"
2011,"['Pitbull', 'Chris Brown']","International Love (feat. Chris Brown)"
2011,"['Hot Chelle Rae', 'New Boyz']","I Like It Like That (feat. New Boyz)"
2011,"['Tyler, The Creator']","Yonkers"
2011,"['Bad Meets Evil', 'Bruno Mars']","Lighters"
2011,"['J. Cole', 'Drake']","In The Morning"
2011,"['David Guetta', 'Flo Rida', 'Nicki Minaj']","Where Them Girls At (feat. Nicki Minaj & Flo Rida)"
2011,"['Skrillex', 'Sirah']","Bangarang (feat. Sirah)"
2011,"['Eiffel 65', 'Gabry Ponte']","Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio"
2011,"['J. Cole', 'Missy Elliott']","Nobody's Perfect"
2011,"['Big Sean', 'Nicki Minaj']","Dance (A$$) Remix"
2011,"['Lil Wayne', 'Bruno Mars']","Mirror"
2011,"['Lil Jon & The East Side Boyz', 'Ying Yang Twins']","Get Low"
2011,"['Chris Brown', 'Justin Bieber']","Next To You (feat. Justin Bieber)"
2011,"['JAY-Z', 'Kanye West', 'Otis Redding']","Otis"
2011,"['Kelly Rowland', 'Lil Wayne']","Motivation"
2011,"['David Guetta', 'Sia']","Titanium (feat. Sia)"
2011,"['David Guetta', 'Usher']","Without You (feat. Usher)"
2011,"['Michael Bublé', 'Shania Twain']","White Christmas (with Shania Twain)"
2011,"['MF DOOM', 'Pebbles The Invisible Girl']","Doomsday"
2011,"['Justin Bieber', 'Jaden']","Never Say Never"
2011,"['Jessie J', 'B.o.B']","Price Tag"
2011,"['Meek Mill', 'Rick Ross']","Ima Boss (feat. Rick Ross)"
2011,"['Adam Hicks', 'Bridgit Mendler', 'Naomi Scott', 'Hayley Kiyoko']","Determinate - From ""Lemonade Mouth"""
2012,"['Kendrick Lamar', 'Jay Rock']","Money Trees"
2012,"['Maroon 5', 'Wiz Khalifa']","Payphone"
2012,"['fun.', 'Janelle Monáe']","We Are Young (feat. Janelle Monáe)"
2012,"['Pitbull', 'Kesha']","Timber (feat. Ke$ha)"
2012,"['P!nk', 'Nate Ruess']","Just Give Me a Reason (feat. Nate Ruess)"
2012,"['Kendrick Lamar', 'Drake']","Poetic Justice"
2012,"['The Script', 'will.i.am']","Hall of Fame (feat. will.i.am)"
2012,"['Pierce The Veil', 'Kellin Quinn']","King For A Day"
2012,"['Zedd', 'Foxes']","Clarity"
2012,"['Kanye West', 'Big Sean', 'Pusha T', '2 Chainz']","Mercy"
2012,"['Chief Keef', '50 Cent', 'Wiz Khalifa']","Hate Bein' Sober"
2012,"['Frank Ocean', 'Earl Sweatshirt']","Super Rich Kids"
2012,"['Flo Rida', 'Sia']","Wild Ones (feat. Sia)"
2012,"['Kendrick Lamar', 'MC Eiht']","m.A.A.d city"
2012,"['Travis Porter', 'Tyga']","Ayy Ladies (feat. Tyga)"
2012,"['Owl City', 'Carly Rae Jepsen']","Good Time"
2012,"['Kid Cudi', 'MGMT', 'Ratatat', 'Steve Aoki']","Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit)"
2012,"['Macklemore & Ryan Lewis', 'ScHoolboy Q', 'Hollis']","White Walls (feat. ScHoolboy Q & Hollis)"
2012,"['Lupe Fiasco', 'Guy Sebastian']","Battle Scars"
2012,"['Rihanna', 'Mikky Ekko']","Stay"
2012,"['Rihanna', 'Mikky Ekko']","Stay - Album Version (Edited)"
2012,"['Swedish House Mafia', 'John Martin']","Don't You Worry Child - Radio Edit"
2012,"['Victorious Cast', 'Victoria Justice', 'Elizabeth Gillies']","Take A Hint"
2012,"['Chief Keef', 'Lil Reese']","I Don't Like"
2012,"['The Living Tombstone', 'Eurobeat Brony']","Discord"
2012,"['Pitbull', 'Christina Aguilera']","Feel This Moment (feat. Christina Aguilera)"
2012,"['Kendrick Lamar', 'MC Eiht']","m.A.A.d city"
2012,"['Katy Perry', 'Snoop Dogg']","California Gurls"
2012,"['Olly Murs', 'Flo Rida']","Troublemaker (feat. Flo Rida)"
2012,"['Frank Ocean', 'André 3000']","Pink Matter"
2012,"['Mac Miller', 'Kendrick Lamar', 'Iman Omari']","Fight the Feeling"
2012,"['Justin Bieber', 'Nicki Minaj']","Beauty And A Beat"
2012,"['Kendrick Lamar', 'Jay Rock']","Money Trees"
2012,"['Dirty Heads', 'Rome of Sublime']","Lay Me Down"
2012,"['Romeo Santos', 'Usher']","Promise (feat. Usher)"
2012,"['Maejor', 'Waka Flocka Flame']","Lights Down Low (feat. Waka Flocka Flame)"
2012,"['Rihanna', 'Future']","Loveeeeeee Song"
2012,"['Macklemore & Ryan Lewis', 'Wanz']","Thrift Shop (feat. Wanz)"
2012,"['Macklemore & Ryan Lewis', 'Wanz']","Thrift Shop (feat. Wanz)"
2012,"['Calvin Harris', 'Florence Welch']","Sweet Nothing (feat. Florence Welch)"
2012,"['Rick Ross', 'Drake', 'French Montana']","Stay Schemin"
2012,"['Justin Bieber', 'Big Sean']","As Long As You Love Me"
2012,"['Zedd', 'Hayley Williams']","Stay The Night - Featuring Hayley Williams Of Paramore"
2012,"['Calvin Harris', 'Ellie Goulding']","I Need Your Love (feat. Ellie Goulding)"
2012,"['Kendrick Lamar', 'Dr. Dre']","The Recipe - Bonus Track"
2012,"['Macklemore & Ryan Lewis', 'Mary Lambert']","Same Love - feat. Mary Lambert"
2012,"['2 Chainz', 'Drake']","No Lie"
2012,"['Taylor Swift', 'The Civil Wars']","Safe & Sound - from The Hunger Games Soundtrack"
2012,"['Machine Gun Kelly', 'Waka Flocka Flame']","Wild Boy"
2012,"['Kanye West', 'JAY-Z', 'Big Sean']","Clique"
2012,"['The Game', '2 Chainz', 'Rick Ross']","Ali Bomaye"
2013,"['A$AP Rocky', 'Drake', '2 Chainz', 'Kendrick Lamar']","F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)"
2013,"['Big Sean', 'Lil Wayne', 'Jhené Aiko']","Beware"
2013,"['Chance the Rapper', 'VIC MENSA', 'Twista']","Cocoa Butter Kisses"
2013,"['J. Cole', 'Miguel']","Power Trip (feat. Miguel)"
2013,"['Drake', 'Majid Jordan']","Hold On, We're Going Home"
2013,"['B.o.B', '2 Chainz']","HeadBand (feat. 2 Chainz)"
2013,"['Sevyn Streeter', 'Chris Brown']","It Won't Stop (feat. Chris Brown) - EP Version"
2013,"['Ariana Grande', 'Liz Gillies']","Santa Baby"
2013,"['Ariana Grande', 'Mac Miller']","The Way"
2013,"['Florida Georgia Line', 'Luke Bryan']","This Is How We Roll"
2013,"['Drake', 'Jhené Aiko']","From Time"
2013,"['Lil Wayne', 'Drake', 'Future']","Love Me"
2013,"['Drake', '2 Chainz', 'Big Sean']","All Me"
2013,"['A$AP Ferg', 'A$AP Rocky', 'French Montana', 'Trinidad James', 'ScHoolboy Q']","Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)"
2013,"['Eminem', 'Rihanna']","The Monster"
2013,"['Kristen Bell', 'Santino Fontana']","Love Is an Open Door - From ""Frozen""/Soundtrack Version"
2013,"['Kid Cudi', 'King Chip']","Just What I Am"
2013,"['J. Cole', 'TLC']","Crooked Smile (feat. TLC)"
2013,"['We The Kings', 'Elena Coats']","Sad Song (feat. Elena Coats)"
2013,"['Blake Shelton', 'Pistol Annies']","Boys 'Round Here (feat. Pistol Annies & Friends)"
2013,"['Katy Perry', 'Juicy J']","Dark Horse"
2013,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']","Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit"
2013,"['Robin Thicke', 'T.I.', 'Pharrell Williams']","Blurred Lines"
2013,"['Jason Derulo', '2 Chainz']","Talk Dirty (feat. 2 Chainz)"
2013,"['Jeremih', 'Lil Wayne', 'Natasha Mosley']","All The Time"
2013,"['Kristen Bell', 'Agatha Lee Monn', 'Katie Lopez']","Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version"
2013,"['Demi Lovato', 'Cher Lloyd']","Really Don't Care"
2013,"['Set It Off', 'Ash Costello']","Partners in Crime (feat. Ash Costello)"
2013,"['Disclosure', 'Eliza Doolittle', 'Flume']","You & Me - Flume Remix"
2013,"['DJ Snake', 'Lil Jon']","Turn Down for What"
2013,"['Tim McGraw', 'Taylor Swift', 'Keith Urban']","Highway Don't Care"
2013,"['will.i.am', 'Britney Spears']","Scream & Shout"
2013,"['Lana Del Rey', 'Cedric Gervais']","Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix"
2013,"['J. Cole', 'Amber Coffman', 'Cults']","She Knows (feat. Amber Coffman & Cults)"
2013,"['Tyler, The Creator', 'Pharrell Williams']","IFHY (feat. Pharrell)"
2013,"['Icona Pop', 'Charli XCX']","I Love It (feat. Charli XCX)"
2013,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']","Get Lucky (feat. Pharrell Williams & Nile Rodgers)"
2013,"['Chance the Rapper', 'Childish Gambino']","Favorite Song"
2013,"['Justin Timberlake', 'JAY-Z']","Suit & Tie (feat. Jay-Z)"
2013,"['Panic! At The Disco', 'LOLO']","Miss Jackson (feat. LOLO)"
2013,"['JAY-Z', 'Justin Timberlake']","Holy Grail"
2013,"['Daft Punk', 'Julian Casablancas']","Instant Crush (feat. Julian Casablancas)"
2013,"['Lil Wayne', '2 Chainz']","Rich As Fuck"
2013,"['Ludovico Einaudi', 'Daniel Hope', 'I Virtuosi Italiani']","Experience"
2013,"['French Montana', 'Rick Ross', 'Drake', 'Lil Wayne']","Pop That"
2013,"['Mike WiLL Made-It', 'Miley Cyrus', 'Wiz Khalifa', 'Juicy J']","23"
2013,"['Kristen Bell', 'Idina Menzel']","For the First Time in Forever - From ""Frozen""/Soundtrack Version"
2013,"['Lil Wyte', 'Jelly Roll']","Band Plays On"
2013,"['A$AP Ferg', 'A$AP Rocky']","Shabba (feat. A$AP Rocky)"
2013,"['A$AP Rocky', 'Skrillex', 'Birdy Nam Nam', 'Lord Flacko']","Wild for the Night (feat. Skrillex & Birdy Nam Nam)"
2013,"['2 Chainz', 'Wiz Khalifa']","We Own It (Fast & Furious)"
2013,"['Drake', 'JAY-Z']","Pound Cake / Paris Morton Music 2"
2013,"['Ariana Grande', 'Nathan Sykes']","Almost Is Never Enough"
2013,"['J. Cole', 'Kendrick Lamar']","Forbidden Fruit (feat. Kendrick Lamar)"
2013,"['Childish Gambino', 'Chance the Rapper']","I. The Worst Guys"
2013,"['What So Not', 'Branchez']","High You Are"
2014,"['Ty Dolla $ign', 'The Weeknd', 'Wiz Khalifa', 'Mustard']","Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix"
2014,"['Jessie J', 'Ariana Grande', 'Nicki Minaj']","Bang Bang"
2014,"['Disclosure', 'Sam Smith']","Latch"
2014,"['Pitbull', 'Ne-Yo']","Time of Our Lives"
2014,"['A Great Big World', 'Christina Aguilera']","Say Something"
2014,"['The Vamps', 'Demi Lovato']","Somebody To You"
2014,"['ScHoolboy Q', 'Kendrick Lamar']","Collard Greens"
2014,"['Young Money', 'Drake']","Trophies"
2014,"['Nicki Minaj', 'Drake', 'Lil Wayne', 'Chris Brown']","Only"
2014,"['Calvin Harris', 'Ellie Goulding']","Outside (feat. Ellie Goulding)"
2014,"['G-Eazy', 'Remo']","I Mean It (feat. Remo)"
2014,"['Ariana Grande', 'The Weeknd']","Love Me Harder"
2014,"['Nicki Minaj', 'Beyoncé']","Feeling Myself"
2014,"['Ariana Grande', 'Iggy Azalea']","Problem"
2014,"['Omarion', 'Chris Brown', 'Jhené Aiko']","Post to Be (feat. Chris Brown & Jhene Aiko)"
2014,"['Chris Brown', 'Lil Wayne', 'Tyga']","Loyal (feat. Lil Wayne & Tyga)"
2014,"['Aaron Smith', 'Krono', 'Luvli']","Dancin (feat. Luvli) - Krono Remix"
2014,"['Iggy Azalea', 'Charli XCX']","Fancy"
2014,"['Ariana Grande', 'Zedd']","Break Free"
2014,"['Clean Bandit', 'Jess Glynne']","Rather Be (feat. Jess Glynne)"
2014,"['ScHoolboy Q', 'BJ The Chicago Kid']","Studio"
2014,"['Sage The Gemini', 'Iamsu!']","Gas Pedal"
2014,"['Kevin Gates', 'August Alsina']","I Don't Get Tired (#IDGT) (feat. August Alsina)"
2014,"['Rich Gang', 'Young Thug', 'Rich Homie Quan']","Lifestyle"
2014,"['Usher', 'Juicy J']","I Don't Mind (feat. Juicy J)"
2014,"['Romeo Santos', 'Drake']","Odio (feat. Drake)"
2014,"['Enrique Iglesias', 'Descemer Bueno', 'Gente De Zona']","Bailando - Spanish Version"
2014,"['Iggy Azalea', 'Rita Ora']","Black Widow"
2014,"['Wiz Khalifa', 'Ghost Loft']","So High (feat. Ghost Loft)"
2014,"['Mr. Probz', 'Robin Schulz']","Waves - Robin Schulz Radio Edit"
2014,"['Chase Rice', 'Macy Maloy']","Ride"
2014,"['Idina Menzel', 'Michael Bublé']","Baby It's Cold Outside (duet with Michael Bublé)"
2014,"['PARTYNEXTDOOR', 'Drake']","Recognize (feat. Drake)"
2014,"['David Guetta', 'Afrojack', 'Bebe Rexha', 'Nicki Minaj']","Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)"
2014,"['Timmy Trumpet', 'Savage']","Freaks - Radio Edit"
2014,"['Tove Lo', 'Hippie Sabotage']","Habits (Stay High) - Hippie Sabotage Remix"
2014,"['Miranda Lambert', 'Carrie Underwood']","Somethin' Bad (with Carrie Underwood) - (Duet with Carrie Underwood)"
2014,"['Chris Brown', 'Usher', 'Rick Ross']","New Flame (feat. Usher & Rick Ross)"
2014,"['DJ Snake', 'AlunaGeorge']","You Know You Like It"
2014,"['Calvin Harris', 'John Newman']","Blame (feat. John Newman)"
2014,"['YG', 'Jeezy', 'Rich Homie Quan']","My Nigga"
2014,"['Kid Ink', 'Chris Brown']","Show Me (feat. Chris Brown)"
2014,"['ODESZA', 'Zyra']","Say My Name (feat. Zyra)"
2014,"['Tiësto', 'Matthew Koma']","Wasted"
2014,"['ODESZA', 'Madelyn Grant']","Sun Models (feat. Madelyn Grant)"
2014,"['Blue Swede', 'Björn Skifs']","Hooked on a Feeling"
2014,"['Jessica Keenan Wynn', 'Alice Lee', 'Elle McLemore']","Candy Store"
2015,"['Mac Miller', 'Miguel']","Weekend (feat. Miguel)"
2015,"['Roy Woods', 'Drake']","Drama (feat. Drake)"
2015,"['Mark Ronson', 'Bruno Mars']","Uptown Funk (feat. Bruno Mars)"
2015,"['Big Sean', 'E-40']","I Don't Fuck With You"
2015,"['Renée Elise Goldsberry', 'Original Broadway Cast of Hamilton']","Satisfied"
2015,"['Leslie Odom Jr.', 'Anthony Ramos', 'Daveed Diggs', 'Okieriete Onaodowan', 'Lin-Manuel Miranda', 'Phillipa Soo', 'Original Broadway Cast of Hamilton']","Alexander Hamilton"
2015,"['Fetty Wap', 'Remy Boyz']","679 (feat. Remy Boyz)"
2015,"['Wiz Khalifa', 'Charlie Puth']","See You Again (feat. Charlie Puth)"
2015,"['Travis Scott', 'Kacy Hill']","90210 (feat. Kacy Hill)"
